Id,SalePrice
1736,95728.01653070988
1737,286627.2637525295
1738,269975.49120276206
1739,252480.13688715507
1740,224306.48313047166
1741,194242.74979707235
1742,176993.77759778255
1743,171461.02302452907
1744,364873.1295220114
1745,232871.0077856214
1746,192938.04885235376
1747,217760.12217180437
1748,222755.06796970282
1749,138222.27602831958
1750,128158.91510043386
1751,228071.45969713427
1752,106649.90720021867
1753,158984.65521740966
1754,193929.41765899322
1755,167686.50068826275
1756,138745.96521019243
1757,117151.92232350369
1758,145834.5317241237
1759,162013.97466123826
1760,159210.24652392272
1761,150144.46191853876
1762,185040.84318824692
1763,186600.49554217304
1764,114420.33675886744
1765,191986.82092477195
1766,194695.2845310262
1767,228515.30711534643
1768,141229.88571797198
1769,164090.1815559197
1770,147606.7683849609
1771,121613.7691491747
1772,135488.94537975366
1773,112645.18438206955
1774,150029.5740655279
1775,140349.66507994407
1776,127167.44091895445
1777,105759.17225328121
1778,145916.92370598658
1779,132118.0333891412
1780,163890.85251003597
1781,125381.45864564275
1782,78434.94790440815
1783,141655.27393268485
1784,101194.07955658495
1785,138027.39019376424
1786,133368.71699786588
1787,153884.04019936576
1788,56733.49661284037
1789,96817.66814986398
1790,65535.681727184405
1791,194897.37645979814
1792,166216.9036472617
1793,127755.79915344375
1794,161573.11122019676
1795,134971.29683303504
1796,139827.54747031856
1797,117082.06666111348
1798,122969.34963777088
1799,99492.64331186467
1800,123575.84481969425
1801,128335.21769047686
1802,116954.02985251635
1803,156652.69277836714
1804,122559.83339899672
1805,128879.25691685472
1806,121158.76756897713
1807,133698.99771357328
1808,114893.90964997438
1809,131519.35770225278
1810,139888.72044515816
1811,170137.75036158253
1812,109760.49535364131
1813,135411.95677183228
1814,98343.48460363486
1815,50690.912679602065
1816,104035.85390115132
1817,110754.53609020743
1818,169656.99697097164
1819,139403.35006391988
1820,31600.27564902774
1821,113426.63926121422
1822,151063.43056304124
1823,30805.803890104813
1824,139909.69490633934
1825,146433.80526538595
1826,99249.7659022218
1827,104302.74196499192
1828,138228.38387116112
1829,129832.05446664977
1830,149991.43465498026
1831,153445.20141928358
1832,19304.958532679404
1833,148682.9695292023
1834,117562.5371930132
1835,122106.5050734497
1836,140107.39408583724
1837,80474.22994016152
1838,126114.05187596063
1839,104704.44947034793
1840,154705.28044684645
1841,130044.38042010975
1842,64212.172023783845
1843,135039.071512448
1844,144127.46370134593
1845,142274.87576974218
1846,154514.44507357586
1847,168023.7688836121
1848,40337.96814082583
1849,112583.0682415933
1850,116432.46184461478
1851,154231.0974008462
1852,107556.21388260242
1853,122630.15168424447
1854,171828.09008725046
1855,155934.83924126322
1856,221418.4449266201
1857,133046.40703051872
1858,145946.17097912595
1859,113504.63838786975
1860,141742.01102012332
1861,112410.73975416068
1862,296787.73313831695
1863,284516.203038943
1864,284548.4303740817
1865,362105.9247943103
1866,342039.7989883452
1867,214218.47110565612
1868,286471.9692815597
1869,203894.24598800752
1870,217296.16772951168
1871,260788.9962237089
1872,169036.31918730563
1873,247391.02385072105
1874,139750.47507467936
1875,193497.8155670999
1876,203288.59641131829
1877,210251.0270686437
1878,199615.1544036676
1879,137108.10305200674
1880,130187.3376920753
1881,245923.98807610688
1882,240350.3746002842
1883,184573.37146562443
1884,203733.60927817767
1885,228547.53617607005
1886,284577.06045475404
1887,215388.1350458136
1888,255631.56274706702
1889,171663.8256955789
1890,92209.31851500437
1891,104858.02536379723
1892,101989.35838445961
1893,130481.46444988684
1894,124717.50835453419
1895,134013.36629362067
1896,123071.48037741298
1897,111228.46310886381
1898,107724.45035926873
1899,170020.1270006135
1900,157294.54482926652
1901,196213.14706716704
1902,183884.85638302914
1903,206497.25193155263
1904,163320.58410395338
1905,204474.61631715333
1906,164290.85890725767
1907,234035.66814228182
1908,114850.37611877889
1909,130838.01080746473
1910,119395.81931058494
1911,237823.3045559484
1912,335767.75860266644
1913,165484.15064484897
1914,44711.875786843724
1915,346495.615885521
1916,61871.18425283542
1917,233978.14491266588
1918,134134.30249476532
1919,167132.72631195153
1920,163770.97909336883
1921,385350.7666508289
1922,335568.69637941674
1923,233780.0602918961
1924,230857.22976414533
1925,201874.61268226046
1926,380960.7174541276
1927,123453.31589159236
1928,162652.2957846418
1929,120090.69077939328
1930,118561.74416587914
1931,136694.3389410977
1932,133092.8954606019
1933,204798.5961930218
1934,184728.55301038994
1935,173618.68681643868
1936,209349.00381704606
1937,175098.13947251777
1938,168064.38896512153
1939,275702.7025075967
1940,203512.67812920688
1941,168807.11870793573
1942,163863.46940521692
1943,236121.6855881749
1944,384661.62741776556
1945,414285.910416671
1946,153045.55357970955
1947,323058.9349247246
1948,191013.8952918863
1949,250521.10627807004
1950,186696.29446013362
1951,247798.97820223946
1952,205294.73326243256
1953,162262.8143170254
1954,179569.3064601231
1955,137743.2174270032
1956,286968.489001533
1957,160598.71160520025
1958,259791.38705663572
1959,136401.93173642713
1960,97144.33566198032
1961,125229.14271498751
1962,91353.9375420669
1963,107167.95580488972
1964,105148.05428946618
1965,134967.34238891426
1966,139910.37190783935
1967,307775.83808322664
1968,407268.1843198167
1969,388097.4891649899
1970,402954.34682564466
1971,445779.5982835459
1972,364673.42399226234
1973,296570.50784951204
1974,342653.04752708215
1975,479356.05837797263
1976,271786.3875142932
1977,346528.95574889146
1978,348475.6337754631
1979,318473.01476992527
1980,202089.51668743958
1981,344735.2904694823
1982,212462.1410381831
1983,197842.64956841414
1984,180743.3227580877
1985,228808.3608405006
1986,206087.8371946907
1987,208228.8683827425
1988,168134.0598235595
1989,192218.51296031006
1990,209178.91024481802
1991,232584.90566409717
1992,218098.60159188905
1993,161140.06015426025
1994,237020.19832898182
1995,186124.78092706494
1996,257656.16058590016
1997,318108.1413081982
1998,313121.40839684976
1999,290005.0977458716
2000,308510.0727860726
2001,277220.6516159179
2002,244762.75041942456
2003,250145.741468063
2004,276860.3151315189
2005,223148.46892303939
2006,223591.16056635164
2007,243167.90174909006
2008,234890.95267293294
2009,211869.67226674018
2010,194985.23713880708
2011,134690.57163062505
2012,174566.61834541644
2013,183068.41952926206
2014,185664.73540155392
2015,218323.97040508786
2016,196868.9302235213
2017,193893.89406131965
2018,99408.98939951346
2019,128883.71159887659
2020,74021.91062477397
2021,85051.48076668881
2022,206246.4107777694
2023,150586.09190178697
2024,280261.6277801247
2025,342584.6559698003
2026,168975.13553107547
2027,156244.65700968597
2028,157643.66057548532
2029,175083.90906199988
2030,255142.24715020944
2031,227748.9025341284
2032,251273.97726209008
2033,247698.64745077107
2034,170557.9513331476
2035,229510.68709487055
2036,193682.97787258483
2037,214012.1703078908
2038,318261.5608232052
2039,233177.76343261843
2040,314488.3226105792
2041,316003.24227084103
2042,213180.47636035644
2043,180416.0875610485
2044,177408.63778901455
2045,203083.8365297064
2046,156460.86639552712
2047,140654.0279929298
2048,136807.390042619
2049,136182.95675800258
2050,162134.905739833
2051,93368.0389847854
2052,109816.39710503581
2053,140524.54242495517
2054,83389.34135807157
2055,175180.4491708115
2056,127288.87831993143
2057,94702.58211963488
2058,213488.3615680145
2059,123441.82862521794
2060,176665.43218452454
2061,173019.89743262823
2062,123212.79348415973
2063,110771.64999129288
2064,137380.9496530513
2065,69911.49614398975
2066,165051.45030375384
2067,109599.70859018569
2068,153617.74720753048
2069,88967.8221472518
2070,111401.0929602493
2071,98714.65494840618
2072,143293.42938474688
2073,117386.06290293578
2074,187555.73652098817
2075,170334.9504198366
2076,117672.65210775656
2077,165394.75774949836
2078,128855.2416605331
2079,127610.52385956583
2080,118751.7683355984
2081,128003.14954567354
2082,136712.55070226843
2083,155892.16195449117
2084,101403.40988707301
2085,112529.40049977803
2086,112366.87907497553
2087,120566.81597803767
2088,102794.35005983777
2089,72458.16659690769
2090,112706.15704372687
2091,103860.89385841854
2092,121561.52245835349
2093,149332.48857855337
2094,115983.99433105925
2095,165030.3908657976
2096,75745.95113551016
2097,88973.57682875465
2098,159219.41260814894
2099,28342.4405321144
2100,49938.570510332516
2101,108263.31791963839
2102,117695.47404184227
2103,96372.12756904616
2104,126978.70749839836
2105,139558.10152319114
2106,61394.99491206324
2107,191635.60607964438
2108,120581.68260919474
2109,115386.54474948562
2110,129192.53134650714
2111,143461.3699739828
2112,143047.2820472729
2113,114823.59854868063
2114,108661.74362650103
2115,170020.5983800059
2116,122723.96383639747
2117,153537.17711195836
2118,119758.71473554467
2119,122833.9814738683
2120,99474.8670673334
2121,96733.83049033688
2122,123291.57529627609
2123,85637.02849310845
2124,168084.20538242318
2125,130660.8446654508
2126,156783.5698668884
2127,167665.66939392823
2128,130865.22079116567
2129,49483.58911501143
2130,144437.80903789337
2131,130053.85082587047
2132,112506.87199561935
2133,132925.515848093
2134,119510.59328080266
2135,99966.72283068456
2136,64218.289589263884
2137,109638.65523858713
2138,133059.4331916793
2139,148174.27866788485
2140,137863.0439476566
2141,155958.314341053
2142,128360.82985941198
2143,160332.2759129425
2144,143575.40536832233
2145,138330.9924198035
2146,189916.7679861759
2147,143845.41935243216
2148,109214.41293745695
2149,126430.9509711021
2150,228034.58820321938
2151,121239.9774883282
2152,211428.80476844413
2153,183435.62190527644
2154,102469.06637854525
2155,145087.23757462503
2156,267023.0260910085
2157,230411.22944256535
2158,239328.95966292208
2159,213849.1940094038
2160,188132.9807661551
2161,228997.49487196963
2162,375608.63165508
2163,350629.86568721704
2164,250337.4937714458
2165,214901.893281548
2166,157102.07849793546
2167,226251.351995764
2168,198241.21373380523
2169,194079.52502452227
2170,215760.30906915775
2171,155031.55954967067
2172,133537.28806219
2173,192049.88708973356
2174,224181.38123221084
2175,274778.2487353962
2176,305848.79605375207
2177,244514.62905236843
2178,206844.54336954214
2179,127851.24629527153
2180,225710.87944960274
2181,200067.00428463062
2182,224473.38441586157
2183,188773.97145560698
2184,118582.46654773722
2185,118074.44185593797
2186,151828.09008809234
2187,148486.42871040278
2188,152891.62120028745
2189,316505.77751882444
2190,88561.98235174625
2191,60916.671508920444
2192,79322.0592464228
2193,126997.84581205968
2194,94974.12262896422
2195,114332.59130701835
2196,106999.5542666536
2197,114543.54731533719
2198,162989.0512787978
2199,165913.58448209596
2200,157319.79162855184
2201,152592.4389448259
2202,205011.1945032858
2203,143773.7732246028
2204,197836.59799997462
2205,133138.70021091867
2206,152985.61316878704
2207,230349.48299500754
2208,255708.91279775943
2209,270713.0956176802
2210,127881.09029125705
2211,121737.34513576335
2212,128808.93270883516
2213,106158.47089099952
2214,136083.07240397102
2215,97025.91778123975
2216,166626.92497257073
2217,116369.05446106126
2218,87135.79438722036
2219,61592.93522393188
2220,16475.19974411388
2221,347199.4459074613
2222,304653.79981633526
2223,279478.1209067164
2224,205359.84937481736
2225,119676.2850519408
2226,193885.50290825794
2227,186782.14399180436
2228,278094.6988861373
2229,247760.9013463876
2230,157251.84554958646
2231,219422.79883010185
2232,183503.26565864155
2233,186828.0965137889
2234,239142.5032002926
2235,231244.45805866853
2236,252603.57718216558
2237,301875.2195719024
2238,191604.08201465016
2239,115091.48396095469
2240,151104.91580119543
2241,139191.84038726578
2242,126216.48755298692
2243,121436.98161119461
2244,103029.10390518335
2245,116819.99891002751
2246,133829.1485570512
2247,123594.43559778492
2248,124248.15050004337
2249,110799.7150494694
2250,122742.99200555151
2251,101633.0457438871
2252,197420.3247579053
2253,157670.29788166485
2254,175370.72609388593
2255,187062.36094849836
2256,163803.77577432722
2257,212082.37675723917
2258,144671.0951419127
2259,172338.31225207902
2260,126456.29988468067
2261,222264.03621175129
2262,244974.47489857473
2263,386193.4341714288
2264,476773.0115836121
2265,147104.47477254842
2266,324301.18426356476
2267,391254.4373402785
2268,465821.7885799753
2269,148043.89462507583
2270,183426.21012470702
2271,215953.25759423935
2272,175005.9129730207
2273,151788.997707416
2274,186244.0723531227
2275,164575.98021289494
2276,201926.06291200334
2277,184683.88181089054
2278,155600.446724676
2279,133982.25205204877
2280,105768.79527413778
2281,149631.32951873454
2282,168199.00707332417
2283,109320.22133268965
2284,123081.05981539292
2285,147639.51415326353
2286,121513.0776336317
2287,382379.0126691699
2288,291133.730800681
2289,353057.1998465376
2290,437919.8846258011
2291,347169.6078851402
2292,411559.1599419926
2293,457787.5659194791
2294,386606.04339025915
2295,448316.68749821326
2296,290596.1373200591
2297,380718.6585966032
2298,365592.13226613635
2299,350543.38710189995
2300,328868.6498230634
2301,326770.0763043187
2302,259494.2549628571
2303,246085.9218756223
2304,262571.2637572867
2305,212148.70847758045
2306,201461.05976728338
2307,204639.66263115156
2308,234506.6262323805
2309,296456.524971997
2310,210720.7470105851
2311,209597.56363189133
2312,185071.55731592074
2313,166397.8497759793
2314,190388.92327518814
2315,181247.1045020288
2316,206441.17173076677
2317,193782.27586542268
2318,189804.47821122437
2319,191881.50861631875
2320,185456.8012466858
2321,236558.8012555836
2322,198499.95470892702
2323,199089.84791910756
2324,174023.2471900966
2325,210694.20529612503
2326,170147.63020626255
2327,203791.45401922602
2328,222706.46792539963
2329,189841.56564602046
2330,182528.77955168753
2331,329119.52560870204
2332,376927.7335292458
2333,316250.5073197816
2334,274401.0231667381
2335,286098.73805273743
2336,310209.7498811048
2337,202682.74265980913
2338,256066.8972306817
2339,213222.66259192338
2340,384111.50872469536
2341,209127.04802458087
2342,226979.73202491668
2343,222560.12261254864
2344,216914.5475034591
2345,230143.22473354678
2346,217996.9807103407
2347,209281.89720631277
2348,248862.07154260285
2349,193677.3365579153
2350,310625.7171772846
2351,288387.6781631717
2352,244829.6383594056
2353,260963.9442314485
2354,166295.72381049846
2355,155606.9044602552
2356,147120.24999794495
2357,191672.83909757395
2358,203430.12021488755
2359,121144.53848831305
2360,110342.96174736295
2361,150572.24261937197
2362,273764.3856066176
2363,137270.36362177815
2364,149434.34394189657
2365,200470.98975128838
2366,190303.99639956508
2367,220093.3291164842
2368,222478.52878743276
2369,212366.31432134047
2370,166678.567806561
2371,166223.07513091623
2372,197536.14164737344
2373,281425.1277031482
2374,304751.6047209798
2375,245806.97328849472
2376,297062.5799502018
2377,346355.83996598073
2378,154064.36096556045
2379,217396.3263618311
2380,142247.3455034033
2381,171195.0980439995
2382,195592.8641455506
2383,197603.4358314852
2384,239255.5569853093
2385,151109.98429123795
2386,128175.13023276205
2387,125393.40455635241
2388,95557.33961918045
2389,105683.29694745058
2390,154312.7928902759
2391,148242.95268022118
2392,115251.0876946293
2393,171239.46963392338
2394,150003.61645836337
2395,206437.63636358117
2396,125157.77922247477
2397,219996.1533114442
2398,121262.62318588687
2399,78477.51348125385
2400,58431.239316420615
2401,141001.71653531885
2402,129275.3314375174
2403,147429.92307426347
2404,144475.12791618754
2405,155348.0577073456
2406,140560.2629237784
2407,124108.1414870645
2408,121113.19477193883
2409,104649.1205201581
2410,175165.09516462867
2411,109472.73379601463
2412,159130.00828985797
2413,122041.89622659859
2414,167569.33669355363
2415,137067.69856761114
2416,129455.47948317425
2417,133212.3112307362
2418,136120.3156981874
2419,128313.75112023394
2420,116723.29139844641
2421,153229.3714219202
2422,108698.50515187382
2423,122719.83751631642
2424,141226.05411432873
2425,224336.55952895375
2426,134893.49330574815
2427,127161.31437379797
2428,186686.5511505728
2429,94032.79416117488
2430,128291.57520097296
2431,101548.90146357463
2432,148809.33099042793
2433,148153.35074825163
2434,140964.08593082376
2435,167747.47610264894
2436,109741.63083428165
2437,96254.34221646325
2438,107851.94178958407
2439,93739.31816561554
2440,126143.90061523423
2441,95341.03906034135
2442,89846.11997137567
2443,138438.50866475265
2444,129048.71394311803
2445,75050.38995559438
2446,136869.16757821548
2447,181621.9878821195
2448,123651.79242486833
2449,109060.96774240994
2450,157378.636730472
2451,109642.07691626939
2452,196607.599447474
2453,97440.28781731159
2454,117580.82493690407
2455,113570.16811212017
2456,163516.5798801733
2457,150934.96143416708
2458,137254.40284534302
2459,120637.03325041404
2460,142991.75233002892
2461,122376.5381930992
2462,135724.46140709717
2463,125110.70494216906
2464,191123.10105112256
2465,136308.0870015738
2466,115211.83682106402
2467,111596.5329037751
2468,83818.64652763047
2469,89818.51447976187
2470,210496.75559404682
2471,220195.13394195904
2472,184467.91319869173
2473,126451.84581873269
2474,82145.12768218006
2475,215223.08603023418
2476,109931.25202184766
2477,117061.8315427241
2478,163830.39892472667
2479,100105.79101050769
2480,154568.03424901396
2481,117354.5287551434
2482,110117.5842715725
2483,98186.73373006014
2484,121972.19474460278
2485,124193.24219433349
2486,173628.97149734362
2487,192353.26504142434
2488,155199.28926752903
2489,159129.95658513694
2490,133736.07637276038
2491,82298.24896720993
2492,184560.912703494
2493,141960.53722291524
2494,144233.6957372448
2495,68337.94345939075
2496,217859.0061419736
2497,162041.12537213403
2498,108558.19455353718
2499,78391.8176675102
2500,123590.92524100562
2501,143144.59168238254
2502,148334.58695492538
2503,102675.83925894485
2504,206882.3993930759
2505,232653.77427387034
2506,250835.14271704332
2507,276740.27402650705
2508,247924.0372390211
2509,212647.37685550138
2510,207316.76333935506
2511,174373.3967191522
2512,216385.29361158476
2513,214034.52938092075
2514,278335.4777962415
2515,158595.56397383404
2516,167816.52947321103
2517,151236.44842722864
2518,148831.28257957846
2519,244480.93830683746
2520,221950.58067977038
2521,185532.24090682872
2522,221807.06193658768
2523,114238.85957557213
2524,140482.34514055896
2525,161181.25640897913
2526,152692.07900988284
2527,109085.0064094233
2528,149631.8190475878
2529,7718.348320662466
2530,119064.2320179507
2531,264121.13701809605
2532,221531.16206928669
2533,197624.15098054576
2534,236236.77681009469
2535,281335.1869681495
2536,223990.76582125356
2537,254487.74150485802
2538,185235.2877928805
2539,183543.9813460466
2540,184885.5637917501
2541,174128.56944483944
2542,163381.6328724206
2543,114429.15391369385
2544,125316.1636086693
2545,133763.7377718501
2546,128445.75516337363
2547,145850.0249370335
2548,157229.08978215838
2549,165928.6968092284
2550,713525.0741729974
2551,140202.53724444262
2552,144182.8899961711
2553,69473.63081548677
2554,78716.19070906368
2555,111491.05521269943
2556,96944.03179050668
2557,103351.6129496992
2558,182332.72639334825
2559,160069.84582567075
2560,162062.41621161683
2561,153336.13485939894
2562,171060.26780359575
2563,163001.20076176984
2564,196667.05130580737
2565,164366.40086988738
2566,182136.1303131467
2567,143835.83490318648
2568,219416.59435488598
2569,239575.032920089
2570,116770.36369303027
2571,213219.1665757176
2572,168958.59924861265
2573,232428.25503910054
2574,282933.3873116737
2575,133907.57201729456
2576,205369.90337292303
2577,149058.42521884223
2578,72682.78837873998
2579,41816.3671983559
2580,96018.57411298052
2581,128185.32691309706
2582,117314.98474808253
2583,288289.86680203467
2584,178912.37751419214
2585,187132.1943307919
2586,221220.55140332732
2587,199626.98705322953
2588,144459.88599345228
2589,140795.22872638766
2590,192557.53718487138
2591,215412.24309834262
2592,219675.2726161917
2593,256542.7429099539
2594,171989.58096521435
2595,210132.3975594347
2596,280072.3220151324
2597,196117.72346817845
2598,280958.06703886075
2599,380681.38313027244
2600,181249.35312756881
2601,123608.65075133227
2602,70617.83205015126
2603,93200.46671915443
2604,91528.83440202565
2605,67695.48159844764
2606,139911.7241330238
2607,207724.63925808104
2608,188019.5393518894
2609,157010.89854933866
2610,104382.7713588994
2611,235414.30766410782
2612,151245.69713800936
2613,117360.244302795
2614,107775.89506944432
2615,159599.35547530066
2616,142905.22517347275
2617,212295.9255285664
2618,187499.0344065451
2619,205247.94759346725
2620,190563.4372364102
2621,172781.32574227123
2622,184465.24491517778
2623,233112.4322452284
2624,289340.8888644745
2625,314521.0182742046
2626,164449.59477875917
2627,182460.79799859674
2628,465320.2953085781
2629,494985.5370996715
2630,385972.4736272377
2631,461447.5803765
2632,413619.0510453417
2633,319374.7052286989
2634,429521.6972114586
2635,142208.80367590731
2636,174867.71530263106
2637,200539.66150437947
2638,273055.16849956464
2639,180204.01217237738
2640,152696.0608936466
2641,91663.49879842582
2642,176159.31379875483
2643,108981.98941298049
2644,113290.51664165892
2645,107200.52132182359
2646,92101.3600954579
2647,107287.71841343083
2648,142170.13601063006
2649,149328.36316880523
2650,128570.92605844031
2651,134030.98176787017
2652,384893.7290017128
2653,254740.830161654
2654,277666.8321474794
2655,407220.5935918653
2656,322673.9410604236
2657,363684.451799202
2658,324208.89327181235
2659,324727.7102529
2660,360333.6327727771
2661,364303.7625950117
2662,376237.55245988024
2663,285434.68798493
2664,290081.9489033513
2665,321011.3590968635
2666,290076.37968419556
2667,176436.6486952518
2668,182710.55849144852
2669,187672.1149654085
2670,271038.3467693793
2671,187278.7855220039
2672,195276.9643715429
2673,199662.9005390671
2674,195203.30686505724
2675,187657.92663459704
2676,185681.98980431474
2677,201493.63314238895
2678,237797.21479354284
2679,274506.30635326926
2680,291030.4071032902
2681,387020.1723560354
2682,312513.19178583636
2683,460307.8282289245
2684,316363.3297784387
2685,317201.3765227394
2686,253980.8268847363
2687,298507.098881979
2688,212899.24689959048
2689,214285.27776444334
2690,386468.2914502635
2691,198833.17988624907
2692,159485.85830004676
2693,209396.69311744787
2694,142105.98229498888
2695,199324.26983486174
2696,184955.1162738719
2697,197452.42808857112
2698,199572.53357158953
2699,165663.6899143055
2700,141851.57163580137
2701,128031.25570810177
2702,89167.48165454315
2703,108266.14923310865
2704,140620.0830186376
2705,103722.45964360125
2706,84446.54100432983
2707,97952.67311258768
2708,135821.14671355777
2709,112251.9411834423
2710,128138.94451414091
2711,297672.2354780441
2712,381408.12999144633
2713,163745.13725043111
2714,142382.1915683095
2715,175481.74953670462
2716,129681.44876531209
2717,201211.50439627148
2718,215757.55278500856
2719,144860.78449610702
2720,167631.02475303205
2721,124680.10851230133
2722,157703.35217348297
2723,133602.98273067508
2724,120979.18747560101
2725,122087.9804153079
2726,151713.08276316963
2727,168364.3886257693
2728,168417.12279363303
2729,139999.49494610028
2730,148710.35721155367
2731,126454.96228549465
2732,139547.5369907683
2733,162345.86540999537
2734,122180.52831466797
